Flow_S0_History-CFM,True
Flow_S0_Phase-CFM,False
Flow_S0_Prior-CFM,True
Flow_S0_R-CFM,False
Flow_S1_History-CFM,False
Flow_S1_Phase-CFM,False
Flow_S1_Prior-CFM,False
Flow_S1_R-CFM,False
Flow_S4_R-CFM,False
State_S0_RAT-C,True
